ID,适用范围,主要技术特点及应用效果,技术产品名称,修改时间,EXCHANGETIME
1413480448,太阳能联供系统适用于＞5000㎡的工商业建筑，如大型办公楼、商场、宾馆、学校、医院及建筑节能改造领域等.。,"产品技术国内首创

2012年被中国农能行业协会太阳能热利用专委会秘书长霍志臣教授誉为创造了同行业“三个第一”：该示范大楼通过太阳能低温技术进行制冷和采暖方面创造了第一，而国内其他示范项目都是采用的中温技术；该示范大楼采用普通全玻璃集热管进行制冷和采暖创造了第一，有利于降低成本；该示范大楼太阳能采暖制冷面积达五千多平方米，从规模上来讲也创造了行业第一。

2018年运行我国首座商业化的太阳能供热/采暖/制冷联供系统.",商用建筑太阳能供热/采暖/制冷联供系统,1/1/2020 00:00:00,3/6/2024 21:02:42
1509949440,公共建筑内部空气净化,"1、滤芯可清洗，可重复使用，使用寿命可达5年以上；
2、产品安装在空调回风口处，不占用额外的空间，不会额外耗电；
3、在不通电的情况，产品自身利用空气流动及材料本身摩擦起电，会对空气中的颗粒物污染物、病毒、细菌进行一定效果的杀灭；
4、产品使用中，不会造成二次污染，不会产生臭氧危害，不会造成打火，不存在危险。",摩擦电纳米空气杀毒杀菌净化系统,1/1/2020 00:00:00,3/6/2024 21:02:42
1556086784,新农村建设及风景区等局域性污水处理。,无,以负压收集为基础的新型农村生活污水源分离系统,1/1/2020 00:00:00,3/6/2024 21:02:42
1623195648,市政污水、工业、养殖行业废水污泥处理,"1.实现深度脱水：机械脱水至含水率60%以下，做到污泥减量化50%以上，成为半干化污泥；
2.卫生无害化：消除污泥恶臭、病原菌灭活率99%以上；
3.可去除重金属：污泥中重金属去除率或回收率达80%以上；
4.无需脱水药剂：脱水过程无需外加PAM等絮凝剂、石灰等干燥剂；
5.有机质热值高：处理后污泥干基热值和有机质含量几乎不受影响，减量化以后做到污泥焚烧过程无需外加大量燃料即可实现自持燃烧；
6.后续利用途径不受限制。",污泥生物沥浸处理技术,1/1/2020 00:00:00,3/6/2024 21:02:42
1644167168,适用于公共建筑照明。,无,办公室无线智能照明系统,1/1/2020 00:00:00,3/6/2024 21:02:42
1648361472,文体场所、物流仓储。,无,气膜建筑技术,1/1/2020 00:00:00,3/6/2024 21:02:42
1652555776,复杂地表水处理、污水再生回用、废水深度处理等领域,"1、膜丝强度高、延展性好，是普通 NIPS 法生产 PVDF 膜的 4~6 倍，彻底杜绝了中空纤维膜因断丝导致系统运行不稳定的问题；
2、过滤精度 0.1μm，膜孔径分布均匀，表面开孔率高，透水阻力小，膜通量大，过滤效率高；
3、采用特有的永久改性专利技术，提升耐化学性能和抗污染性能，耐受酸碱浓度是普通PVDF膜的20倍，延长了膜清洗周期和膜使用寿命，大大拓展了其使用范围。",节能热致相分离法超滤膜技术,1/1/2020 00:00:00,3/6/2024 21:02:42
1757413376,施工工地、道路、铁路运输等场所扬尘抑制,"1、喷洒后可使浅色裸露表面呈现深棕色，同时可被生物降解，不会产生二次污染；	
2、喷洒在裸露地面后，可有效防止风蚀或人为活动产生的扬尘，抑尘效率超过95%；
3、固化层具有透气、透水性，降雨可通过结壳层渗透到下层，有利于植被的自然恢复。",新型结壳抑尘剂,1/1/2020 00:00:00,3/6/2024 21:02:42
1765801984,建筑空调系统,无,高效冷站机房集成技术,1/1/2020 00:00:00,3/6/2024 21:02:42
1795162112,商用厨房。,无,餐饮油烟净化设备,1/1/2020 00:00:00,3/6/2024 21:02:42
1803550720,适用于道路照明改造或高保障要求的照明工程,该控制器具有体积小、免布线、易维护等特点。,窄带物联网照明控制终端,1/1/2020 00:00:00,3/6/2024 21:02:42
1820327936,适用于公共建筑照明。,节能、长寿、环保、护眼、抗震。,高效双端LED灯,1/1/2020 00:00:00,3/6/2024 21:02:42
1832910848,适用于新建建筑或既有建筑节能改造,无,胶条密封推拉窗技术,1/1/2020 00:00:00,3/6/2024 21:02:42
1837105152,公共建筑、数据中心,"1、新型长寿命AC-AC的技术，无电源模块设计，保证长寿命；
2、灯管顶部采用铝合金散热，保证使用期内光衰小于5%；
3、特殊塑料外壳，相对玻璃管+防爆膜方式，透光更强，安全性更好；
4、单支灯管中，单个LED故障，不影响其它LED工作；
5、容性电路特性，对电网无功补偿；
6、240°发光角，保证光照度和现有灯管的相同；
7、工业级PLC编程技术；
8、独特的红外、微波感应技术；
9、专业的人工智能AI算法；",智能照明控制技术,1/1/2020 00:00:00,3/6/2024 21:02:42
1845493760,供热二次网系统,"（1）二次网单元平衡的调节，会平衡各单元阻力，使过热单元的热量分布到其他单元，提高了整体的供热水平，为进一步降低换热站的热耗和电耗提供了基础；
（2）各个单元供热不均衡，部分单元供热效果不达标，投诉率高。实现单元平衡后，可减少客户投诉率，提高热用户的用热满意度；
（3）部分换热站为使最不利单元室内温度达标，会整体提高供水温度和流量，造成大部分热用户室温超标。实现单元平衡调节后，过热单元的热量分布到其他单元，可在不增加总供热量的前提下，增加供热面积；
（4）降低换热站的供热量，降低循环泵频率，提高供回水温差，减少室温超标的热用户数量，从而达到节能降耗的目的。",智能电动平衡调节系统,1/1/2020 00:00:00,3/6/2024 21:02:42
1858076672,数据中心制冷空调系统,"1. 采用机柜背板式散热技术，实现对机柜发热单位的精确制冷；
2. 创新的单翅片双盘管冷负荷冗余技术，提高了制冷量的冗余性、安全；
3. 水氟换热器系统中加入电动两通阀（或电动三通阀），有效控制冷冻水的流量，避免冷凝水的产生；
4. 零部件更换维护便利；
5. 采用机柜无级直流、热插拔风机技术；
6. 成功引入自然冷源（Free Cooling）制冷技术；
7. 独创软连接管双锁及保护套，解决了软管损坏带来的系统漏氟和不制冷的技术难题；
8. 完善的检漏与防漏措施；
9. 通过机柜热管背板监控系统实现了机柜级的动力环境管控管理；
11. 室外冷凝方式支持水冷机组冷凝器和风冷机组冷凝器两种方式。",双系统互备机柜热管背板空调末端节能技术,1/1/2020 00:00:00,3/6/2024 21:02:42
1912602624,适用于建筑高性能门窗。,由玻璃纤维和聚氨酯树脂通过拉挤工艺而制得的一种复合材料。与传统的聚酯树脂复合材料相比，在工艺上聚氨酯复合材料有生产速度快、成型过程无VOC挥发、可生产复杂截面形状等特点；在性能上，聚氨酯复合材料有着更高的强度、模量、隔热性能，更好的握钉力、耐疲劳性能，更低的线性热膨胀系数等优点.,玻纤增强聚氨酯节能门窗型材,1/1/2020 00:00:00,3/6/2024 21:02:42
1925185536,高温高压、腐蚀性工艺的工业环境.,无,小间距不锈钢翅片管和翅片管换热器,1/1/2020 00:00:00,3/6/2024 21:02:42
1979711488,适用于建筑屋面,无,建筑一体化多用途太阳能瓦,1/1/2020 00:00:00,3/6/2024 21:02:42
2017460224,综合废水和市政污水处理,无,低能耗高适应性平板膜与膜组件,1/1/2020 00:00:00,3/6/2024 21:02:42
2030043136,垃圾处理,无,垃圾干馏热解气化技术,1/1/2020 00:00:00,3/6/2024 21:02:42
2038431744,建筑供暖制冷,"1、供热效果稳定，运行无结霜困扰，更稳定、更高效；主机安放在室内，运行环境良好，即可减少噪音影响，又可延长使用寿命。
2、一套系统即可实现冬季供暖、夏季制冷、制冷兼热回收及全年卫生热水等多种功能。
3、制热平均能效比3.5以上，制冷兼热回收系统综合能效9.5以上，全年制热水综合能效6.6以上。
4、内部嵌入式Web服务器，提供一种实时在线、成本低廉的控制方式。载冷剂密度自动检测等多种控制功能，操作简单、使用方便。",高效能源塔热泵技术,1/1/2020 00:00:00,3/6/2024 21:02:42
2059403264,适用于中央空调制冷系统,永磁同步电机具有功率密度高，体积小巧，重量轻、结构紧凑、电机效率高的优势。,磁悬浮变频离心式冷水机组,1/1/2020 00:00:00,3/6/2024 21:02:42
2063597568,适用于民用建筑围护结构。,成品质量轻，保温性能好，具有良好的耐火性且不散发有害气体。后期具有可加工性，原料来源广泛，生产能耗低、效率高。单一产品墙体可达到建筑节能75%的要求。,蒸压加气混凝土板和砌块,1/1/2020 00:00:00,3/6/2024 21:02:42
2067791872,冷/热量计量。,"UH50型号超声波冷热量表采用专利技术—螺旋型超声波声道设计(DN15口-DN100口径)，使流量更加准确；加之独有的分水片技术以及能量表缓冲管段内腔的流体稳流设计，保证了即便是大口径的流量管安装时也无需直管段，水平、垂直、倾斜安装均可。
T230型号超声波热量表（DN15-DN20口径）流量管采用新一代的高科技复合材料制造，轻巧环保，构造结实，计量精确稳定，不易结垢，使用寿命长、免维护等特点。
T330/T310超声波冷/热量表（DN15-DN25口径）采用特有专利技术,内螺纹结构,使超声波信号因水质而受影响减到最少,特别适合国内恶劣的工况环境。",超声波冷热量表,1/1/2020 00:00:00,3/6/2024 21:02:42
2088763392,适用于太阳能集热系统,无,耐寒大平板集热器,1/1/2020 00:00:00,3/6/2024 21:02:42
2134900736,居民家庭、餐饮业油烟净化,"A.提升排烟效率：综合提升排烟效率至少40%，均衡每层排烟风量，实现各楼层顺畅排烟；
B.杜绝回烟串味：打造公共烟道负压系统，杜绝油烟泄露，彻底解决回烟串味问题；
C.油烟净化：采用油烟净化的设计，主机油烟净化效率高达96.7%；        
D.智联变频：主机和吸油烟机无线联动，采用变频式运转机制；
E.远程监控：与总部云平台实时数据传输，监控整套系统运转情况；
F.厨房降噪：若选用老板电器室内终端机（无电机吸油烟机），可实现降低厨房10dB噪音。",中央吸油烟机,1/1/2020 00:00:00,3/6/2024 21:02:42
2143289344,轨道交通地下车站空调通风系。,"直接蒸发式空调系统以冷媒替代冷水传送冷量，简化了系统，减少了空调水系统设备数量。减少了一次换热损失，和传输冷量管路损失，提高制冷机组的运行效率。同时无需设置冷冻水泵，减少了能耗。
与传统的冷水机组式空调系统相比，能够节省运行能耗，具有集成系统的节能优势。同时对于北方地区，由于地铁地下车站公共区冬季需通风且不加热的特点，采用直接蒸发式空调系统还能够有效解决表冷器冬季防冻的问题，减少了表冷器冬季泄水、吹干或者灌注防冻液的维护工作量。",直接蒸发式制冷机组和大型表冷器系统,1/1/2020 00:00:00,3/6/2024 21:02:42
2143289345,适用于老旧小区既有建筑外窗改造与新建建筑外窗工程,"该技术通过窗框型材的结构设计，提高杆件强度，增强门窗型材的保温隔声性能，起到防窗框变形、防坠扇作用
采用特殊断面胶条替代普通推拉窗的密封毛条，实现胶条接触式密封的同时增加空气腔，有效减少空气对流、阻止
热传导，显著提高门窗的气密和隔热等物理性能",胶条密封推拉窗技术,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289346,“全透水结构”铺装适用于人行道、景观硬地、广场等；“半透水结构”铺装适用于轻型载荷道路,"利用沙漠风积沙覆膜改性功能材料，基于砂基微孔透水滤水创新技术，以彩色硅砂为骨料，复合粘接剂为主要
粘结材料，经辊压成型工艺制成具有透水功能的地面采用微颗粒全包覆原理和微颗粒界面改性技术，通过热法覆膜，
增加包裹的覆盖率和均匀性，实现硅砂表面高效包覆通过在硅砂表面附着亲水性聚合物膜，改变硅砂的表面性质，
提高透水性能",现制砂基透水路面技术,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289347,适用于被动式、低能耗建筑的门窗,"在铝型材中间穿入低导热系数非金属隔热条，通过高强尼龙隔热条将室内、室外两片铝材连接起来，阻止热量
的传导采用高效密封结构的三元乙丙橡胶条，配合高标准五金件实现启闭功能，满足高级别的气密、水密、抗风
压及隔热保温性能要求",高效节能铝合金门窗,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289348,适用于民用建筑围护结构,"蒸压加气混凝土是以硅质材料 ( 砂、粉煤灰及含硅尾矿等 ) 和钙质材料 ( 石灰、水泥 ) 为主要原料，掺加发气剂 ( 铝
膏 )，通过蒸压养护工艺过程产生水热合成反应制成的轻质多孔硅酸盐制品",蒸压加气混凝土板和砌块,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289349,适用于新建超低能耗建筑外窗,"型材采用多腔体结构，有效降低型材内空气的对流换热，室外侧采用先进工艺制作的铝合金型材做外表面，使
型材同时具有铝合金型材的优质外观和塑钢型材的优良隔热性能，耐候性优异，可满足被动式超低能耗建筑要求",铝包塑型材和铝包塑被动窗,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289350,适用于各类新建和改建民用建筑墙体外保温工程,"该产品以纳塑保温板为芯材，采取双面交叉错缝的开槽方式，在保温板内部形成规律、有序的防火隔离槽，在
隔离槽内混合嵌入防火剂、无机保温浆料，将保温板内部均匀分割成独立防火单元",高性能隔离式纳塑防火保温板,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289351,适用于低层住宅、公共建筑、 工业建筑、农业建筑,"该产品采用钢结构镶嵌预制发泡水泥轻质复合板（ASA）结构构造体系，利用废砖粉、废混凝土粉等替代部分
水泥或灰钙粉制备发泡混凝土，用于制备轻型钢结构粉煤灰泡沫混凝土围护结构的面层和芯材",装配式钢结构镶嵌发泡水泥轻质复合板（ASA 板）,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289352,适用 2 ～ 10 吨的燃气锅炉,"该技术是烟气余热深度利用技术与低氮燃烧耦合技术的集成技术利用烟气余热深度回收技术，回收排放烟气
中的热量在喷淋换热塔中，冷凝水循环与烟气、助燃空气进行直接接触式换热，降低排烟温度，同时加热加湿助
燃空气在对锅炉烟气余热深度回收的同时利用加温增湿的助燃风和低氮燃烧设计降低烟气 NOx 排放浓度实现炉
内低氮燃烧，提高锅炉效率",低氮蒸发预热器,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289353,适用于锅炉的辐射受热面,"复合结晶膜在成膜后由三层结构组成，外层为表面功能层，中间为结合层，内层为基材层复合结晶膜表面功
能层材料为惰性物质，可以形成致密的氧化膜，结合层中的活性原子向基材中扩散，基材金属原子也同时向结合层
中扩散，保证了复合结晶膜有足够的附着力，有效提升基材耐腐蚀、耐磨损、耐高温氧化性能",复合结晶膜,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289354,适用于输送能力低和水力失调的二次管网系统,"该产品利用三通合流阀技术，能够有效提高供热管网末端资用压差，避免供热二次管网系统水力失调，实现管
网侧循环水量降低约 50%，水泵电耗降低约 30%",调节型水喷射泵,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289355,锅炉及各种工业设备防腐等,"该产品以非金属化合物稀土氧化物等为主要材料制备无毒水基高分子物质，涂敷于锅炉受热面，起到保护锅炉
受热面的作用，具有抗沾污结渣、耐高温腐蚀特点，同时提高换热面的传热效率用于锅炉炉膛可提高热效率约 2%",高温纳米陶瓷防腐涂料,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289356,燃气锅炉供热系统,"该技术通过安装防腐高效烟气余热回收装置和压缩式热泵，对燃气锅炉烟气余热回收烟气余热回收装置将烟
温降低至中低温，压缩式热泵将中低温烟气的热量提取利用后制备采暖用水，最终烟气排放温度降至 30℃以下",基于压缩式热泵的燃气锅炉烟气余热深度回收及脱白技术,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289357,适用于民用建筑供暖系统,"该产品由室温遥控器、数据采集器、通断控制器、智能通断阀和软件平台等部分组成根据室温遥控器采集的
室温和设定温度相比较，计算室温和回水温度变化速率，判断变化趋势按照智能通断调节算法对电动球阀进行开、
关控制，实现室温控制、热计量收费和用户管理等功能该技术在实际项目应用中节能率超 10%",控回水温度通断智能调节系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289358,适用于中央空调制冷系统,"该产品采用新型布水器，可根据实际液位高度和所需流量自动调整布水器的孔径和数量，实现对斜温层的有效
控制，减小冷热流体混合",与自然冷源相结合的水蓄冷自调节设备,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289359,公共建筑空调系统,"该技术由高吸收率和发射率的辐射板、双级深度除湿新风机及自控系统构成夏季使用 7℃冷源供冷，冬季采
用 45℃热水供热，在保证室内环境温湿度和品质要求前提下，提高空调系统运行效率可降低空调系统运行能耗约
30%",辐射板和新风空调技术,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289360,民用及工业建筑空调系统,"该产品将夏季蓄冷和冬季蓄热系统集成为一体的装置利用峰谷电价进行蓄能，可以采用冰蓄冷与水蓄热结合，
也可以采用水蓄冷与水蓄热结合减少了设备占地面积，提高了蓄能设备的全年利用率",一种夏季蓄冷冬季蓄热成套设备,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289361,机场、车站等大型公建,"该产品采用机器视觉技术及实时 CFD 模拟等技术，实时获得公共建筑内的空气质量、温湿度及人员数量、分布
和状态数据信息，进而实时计算空调负荷并判断照明及室内温度需求，在边缘计算控制器内植入数值计算模型，结
合分布式传感器进行负荷需求的实时模拟，控制空调系统及照明系统的运行，有效降低建筑物综合能耗 10%-20%",基于机器视觉的室内环境控制系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289362,中、小型数据中心和数据机房,"该产品通过温湿度采集模块，根据热负荷变化自动调节压缩机制冷量与风机风量，控制加湿器和电加热调节湿
度与温度采用群控模式，控制机组在不平衡负载区域协调工作，提高系统能效，全年能效比 5.01",列间级风冷精密空调,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289363,数据机房及数据中心,"该产品采用分离式重力热管技术，通过特殊的管路联接，将蒸发段和冷凝段分离开来即室内机为该系统的吸
热端，冷凝器为其放热端室内机中的工质在机房内吸热蒸发变为气态，经过气管流入冷凝器，并在冷凝器内放热
冷凝为液态，然后利用重力作用经液管回流到室内机继续吸热蒸发，完成一个热力循环通过专利技术，解决了分
离式热管长距离输送问题，充分利用自然冷源，节约空调制冷系统能耗",热管换热系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289364,大型建筑集中供冷系统,"该产品在夜间低谷电时段将建筑物所需的空调冷量全部或者部分以冰的形式制备并储存起来，在非电力低谷时
段融冰供冷蓄冷设备作为冰蓄冷空调系统的核心设备，转移电力高峰期的用电量，平衡电网的峰谷差盘管采用
纳米导热复合材料、双向逆流排列组合结构的不完全冻结式设计，具有节能和不易腐蚀的性能特点，能有效利用蓄
冰槽空间",纳米导热复合材料蓄冰盘管,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289365,适用于公共建筑智能照明,"该系统采用蓝牙自组网无线通讯技术，每套灯具配备智能感应模块，结合照度补偿与热释红外感应技术，实现
通过手机等移动终端按照需求对灯具进行灵活设置和智能化管理具有体积小、免布线、施工方便、无频闪、无眩光、
蓝光溢出保护等特点",办公室无线智能照明系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289366,室内、外照明,"通过高频镇流器输出信号传输至缠绕在环形磁芯的线圈上，磁芯内部形成闭合感应磁场，灯管内部感应出环形
电场激发灯管放电发光灯管内没有传统的灯丝和电极，光色好，谐波含量小，无电极，寿命长，工作可靠",高效无频闪低频无极灯,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289367,室内照明,"面板灯电源将市电转化为适合 LED 灯珠工作的直流电，驱动灯珠发光，光经过高透光率的导光板后形成一种均
匀的平面发光效果，再经过扩散板扩散后形成照度均匀性好，光线柔和、舒适而不失明亮",高效无频闪 LED 微晶面板灯,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289368,适用于超市、商场、购物中心、医院、公共服务部门等场合的照明,"采用物联网技术，基于人流密度和人群轨迹对区域照明需求进行长期数据统计和策略调整，对所有区域灯具进
行适时亮度控制，同时还可对商场、超市等门店安保、顾客采购习惯特性进行分析，为门店营销策略提供数据依据",物联网智能照明灯具,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289369,适用于教室照明,"LED 教室灯采用蜂巢型格栅式设计，LED 黑板灯采用防蓝光设计，通过偏光透镜和防眩板的混合配光，格栅与
遮光板遮挡眩光，专业光学偏光设计、亮光面模具处理与偏光角度精准；采用电流补偿技术，实现精密恒流驱动，
实现教室光环境的节能舒适",全护眼 LED 教室灯与 LED 黑板灯,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289370,适用于公共建筑照明,"该产品采用物联网和智能控制技术，在灯具内集成多种传感器、近距离无线通信、计算控制单元、定位等功能模组，
通过低功耗无线传感网络实现对灯具的定位导航、数据采集、传输、统计与分析等功能，做到按需照明",基于无线传感网的智慧照明控制系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289371,适用于电机驱动的机电设备， 如空调，电梯，水泵，机床等,"该系统通过对电机的电压、电流等参数的实时采样和存储，运用线性回归、K 平均聚类等数据分析技术，对电
机能耗进行监测，完成对电机老化进程的诊断，实现对机电设备故障预判和能耗分析，提前制定设备维保方案，有
助于降低能源消耗、减少故障率",机电设备智能预诊断系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289372,适用于监控中心、会议室、展示中心等场合大屏显示,"产品采用共阴极 LED 驱动方式，精准电压控制技术和黑场智能能效管理系统，降低产品功耗、发热量及受损率，
提高 LED 平均寿命；显示屏亮度根据环境光源进行自适应调整，实现全天候的优质成像效果与最佳观感体验具备
超清超薄的特点，实现无缝拼接",智能高清 LED 电视墙显示单元,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289373,适用于用水量大且用水量波动较大的人员密集场合,"产品采用加热模块化设计，无内胆加热方式，必要情况下启动瞬间沸腾模式，加热效率高的同时杜绝了“阴阳
水”和“千沸水”现象，多点电子温控驱动，出水温度根据用户不同需求进行调节，安全防护功能齐全，便于维护
较传统电开水器节能率超过 60%",商用电开水器系列产品,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289374,适用于饮用热水系统,"该产品具有步进和即热两种加热模式步进模式（水位到上浮球）逐层进水逐层加热水箱储存满水，应对高
峰取水工况保温时满箱热水量，温度基数高，从而减少保温能耗即热模式（水位到中浮球）低谷取水时，水流
过即开在功率一定的情况下控制减少进水水量，从而提高单位水量的加热功率，达到进水量与输入功率的平衡
在两种用水工况下可自动切换工作模式",步进式净化开水器,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289375,适用于应用压缩空气机集群的工业企业,"该技术在压缩空气系统中安装传感器，采集关键部位的压力、流量、露点、温度、电量等参数，将数据上传至
管理平台，对数据进行多维度分析，形成对压缩空气系统用能情况的精准评估和诊断，及时发现存在的耗能问题，
实现精准节能",压缩空气系统智慧节能技术,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289376,适用于数据中心制冷空调系统,"采用环保制冷剂，具备更高的换热系数；贴近热源制冷，实时监控热负载变化，快速调整制冷输出，适配负载需求；
采用全变频技术，根据实际负荷需求变化，实现变频压缩机、电子膨胀阀、风机等部件运行状态自动调节，使机组
随时处于最佳节能运行状态；灵活多样的送、回风，温、湿度控制；特别适用于高密热流环境的温、湿度控制方式
和高精度控制应用",高密散热直流变频机房空调,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289377,适用于水冷数据中心制冷空调系统,"利用物联网（IoT）技术实现大型数据中心制冷系统中各设备数据互联将冷冻站、精密空调、机房环境温湿度
及电量计量数据全部打通，建立集能耗管理与运行控制于一体的制冷设施整体管控平台、节能控制平台和运行数据
挖掘分析平台
利用云计算和人工智能技术，通过对能耗及历史数据的分析挖掘，建立数据中心的冷站系统和末端机房的联动
仿真模型以优化 PUE 为最终目标，通过先进优化控制算法，实现全工况下数据中心制冷系统的节能运行",数据中心垂直制冷能效控制系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289378,适用于数据中心及其他空调制冷系统,"该产品系统由 R134a 制冷循环、二氧化碳载冷循环和自动控制系统三部分组成制冷循环系统通过蒸发式冷凝
器内的制冷剂冷凝放热将系统内的热量排出，
载冷循环系统通过冷却器内的液体蒸发吸热给
机房降温，自动控制系统自动检测系统运行情
况，调节、控制系统中的运转部件的输出功率，
维持载冷剂的温度、压力稳定系统自动检测
室外环境温度，进行机械制冷模式与自然冷却
模式两种运行模式的切换
机械制冷模式制冷循环，储液器中的制
冷剂依靠重力供液的方式抵达换热器与二氧化
碳相变换热，气态制冷剂返回储液器，被压缩
机压缩后排向蒸发式冷凝器，然后经节流装置
降压后返回储液器；载冷循环，储液器中的载
冷剂被泵送至房间中的末端冷却器，相变后的气态载冷剂在换热器中被制冷剂冷凝后返回储液器，循环过程无辅助
动力源
自然冷却模式制冷循环关闭，载冷循环储液器内末端返回的气态载冷剂前往蒸发式冷凝器，在蒸发式冷凝器
内冷凝放热将系统内的热量排出，然后返回储液器",蒸发冷式磁悬浮二氧化碳载冷制冷系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289379,公共建筑运行管控,"采用无线通讯技术实现系统快速部署基于云端的物联网技术，为用户提供稳定可靠、易用高效的设施设备运
行监测、能效分析与优化控制服务将电、水、气等能源集中监控构建成统一集成的能管平台，主动、及时的发现
能源问题，提高能源管理水平通过能源分析、对比，合理计划和利用能源，降低单位产品能源消耗，提高经济效益
支持 B/S 管理及操作，WEB 浏览与操作管理，实现数据共享",基于云端的建筑智慧物联网监管控一体化技术,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289380,供热二次网系统,"智能电动平衡调节系统的阀门内置温度传感器，测量回
水温度，数据通过无线网络上传至系统平台，经后台软件分
析计算后，下发指令，根据回水温度和室温调节阀门开度，
通过执行系统精确控制开度、流量和回水温度执行器防护
等级为 IP68，内置电池供电调节流量特性为等百分比调节，
可调比不低于 30有效保证用户的供热温度，供热二次网系
统节能效果明显",智能电动平衡调节系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289381,适用于锅炉集中供热系统,"该产品利用物联网传输
技术，在线监控锅炉燃烧状
态、水泵运行状态、阀门开度、
热力仪表的运行状况，实时
采集数据包括：能耗数据、
设备运行状态、供热系统运
行参数、各电动调节阀开度，
气象参数、热用户室内温度
等，获取供热系统运行状态
各项参数，并将采集到的综
合气象参数运用大数据分析
技术进行整理运算，对供热
系统进行智能调控平台具
备能耗预测、锅炉集中控制、供热能耗综合分析、专家诊断、一键热力平衡、户间热力平衡调控、供热系统实时监
控等功能，可实现整个供热系统的智慧管控",智慧供热云服务平台,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289382,适用于区域建筑用能统计分析与管理,"该产品通过与区域能源
系统对接，利用能源一张图
及时掌握区域能源基础设施
运行状况，采用预测模型对
数据进行模拟分析，支撑能
源管理决策，有效减少能源
消耗可提供可再生能源运
行监测一张图、建筑能耗监
测一张图、能源分布一张图、
建筑碳排放一张图，将模型
预测的结果在三维地图上显
示，也可以显示一栋建筑的
分楼层用能情况，实现对区
域建筑用能多维度统计分析
与精细化管理同时，以区
域建筑用能监测与统计分析为基础，以 CIM 平台为底层，进行碳排放核算与预测，支撑区域碳排放管理和节能减排
措施效果的优化",区域建筑用能统计分析与管理系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289383,适用于公共建筑、园区、企业的能耗管理,"该系统采用低压电力载
波 通 讯 技 术（PLC）， 利 用
电线作为通信介质进行信号
传输，通过载波物联网网关
进行设备组网，利用物联网
和互联网的远程控制和移动
控制技术，将物联网的设备
层与应用层、平台软件连接
起来基于电力载波技术和
芯片生产的采集器和控制器，
可以使“监测”与“控制”
相结合，实现水、电、气、热、
冷等能耗信息化管控及能耗
设备的安全运维和智慧管理",一种能耗监控及安全运维管理系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289384,适用于住宅、学校、办公楼等建筑节能以及数据机房能耗管控等,"该产品将智能控制模块与能源管控平台相结合，通过能
源数据采集，实现能耗分析、能源诊断在线分析、温度监测、
供暖供冷运行监控、能耗与环保评价、设备评价、安全故障
报警、远程操控等功能可依照用户需求和使用习惯控制用
能，在不影响用户体验的情况下降低能源消耗",煤改清洁能源节能监测管理系统,1/12/2021 00:00:00,3/6/2024 21:02:42
2143289385,适用于公共机构、商业建筑、工厂园区等,"该产品采用物联网技术，对暖通空调、多联机、照明、变配电、光储充等设备运行数据实现信息化、数字化管理，
通过对运行数据进行监管、历史数据统计对比、能效对标诊断、能耗多维分析、优化调度运行，助力管理者发现管
理盲区和节能潜力，优化开关机时间和控制工艺并合理调峰，验证管理效果",一种综合能源管理系统,1/12/2021 00:00:00,3/6/2024 21:02:42
